dist_id,customer_city,seller_city,time_to_deliver,seller_id
6651,Tallahassee,Glens Falls,33,17
6652,Tallahassee,Gloversville,33,18
6653,Tallahassee,Hornell,33,19
6654,Tallahassee,Hudson,33,20
6655,Tallahassee,Ithaca,33,21
6656,Tallahassee,Jamestown,33,22
6657,Tallahassee,Johnstown,33,23
6658,Tallahassee,Kingston,33,24
6659,Tallahassee,Lackawanna,33,25
6660,Tallahassee,Little Falls,33,26
6661,Tallahassee,Lockport,33,27
6662,Tallahassee,Long Beach,33,28
6663,Tallahassee,Mechanicville,33,29
6664,Tallahassee,Middletown,33,30
6665,Tallahassee,Mount Vernon,33,31
6666,Tallahassee,New Rochelle,33,32
6667,Tallahassee,New York City,33,33
6668,Tallahassee,Newburgh,33,34
6669,Tallahassee,Niagara Falls,33,35
6670,Tallahassee,North Tonawanda,33,36
6671,Tallahassee,Norwich,33,37
6672,Tallahassee,Ogdensburg,33,38
6673,Tallahassee,Olean,33,39
6674,Tallahassee,Oneida,33,40
6675,Tallahassee,Oneonta,33,41
6676,Tallahassee,Oswego,33,42
6677,Tallahassee,Peekskill,33,43
6678,Tallahassee,Plattsburgh,33,44
6679,Tallahassee,Port Jervis,33,45
6680,Tallahassee,Poughkeepsie,33,46
6681,Tallahassee,Rensselaer,33,47
6682,Tallahassee,Rochester,33,48
6683,Tallahassee,Rome,33,49
6684,Tallahassee,Rye,33,50
6685,Tallahassee,Salamanca,33,51
6686,Tallahassee,Saratoga Springs,33,52
6687,Tallahassee,Schenectady,33,53
6688,Tallahassee,Sherrill,33,54
6689,Tallahassee,Syracuse,33,55
6690,Tallahassee,Tonawanda,33,56
6691,Tallahassee,Troy,33,57
6692,Tallahassee,Utica,33,58
6693,Tallahassee,Watertown,33,59
6694,Tallahassee,Watervliet,33,60
6695,Tallahassee,White Plains,33,61
6696,Tallahassee,Yonkers,33,62
6697,Ontario,Albany,79,1
6698,Ontario,Amsterdam,79,2
6699,Ontario,Auburn,79,3
6700,Ontario,Batavia,79,4
6701,Ontario,Beacon,79,5
6702,Ontario,Binghamton,79,6
6703,Ontario,Buffalo,79,7
6704,Ontario,Canandaigua,79,8
6705,Ontario,Cohoes,79,9
6706,Ontario,Corning,79,10
6707,Ontario,Cortland,79,11
6708,Ontario,Dunkirk,79,12
6709,Ontario,Elmira,79,13
6710,Ontario,Fulton,79,14
6711,Ontario,Geneva,79,15
6712,Ontario,Glen Cove,79,16
6713,Ontario,Glens Falls,79,17
6714,Ontario,Gloversville,79,18
6715,Ontario,Hornell,79,19
6716,Ontario,Hudson,79,20
6717,Ontario,Ithaca,79,21
6718,Ontario,Jamestown,79,22
6719,Ontario,Johnstown,79,23
6720,Ontario,Kingston,79,24
6721,Ontario,Lackawanna,79,25
6722,Ontario,Little Falls,79,26
6723,Ontario,Lockport,79,27
6724,Ontario,Long Beach,79,28
6725,Ontario,Mechanicville,79,29
6726,Ontario,Middletown,79,30
6727,Ontario,Mount Vernon,79,31
6728,Ontario,New Rochelle,79,32
6729,Ontario,New York City,79,33
6730,Ontario,Newburgh,79,34
6731,Ontario,Niagara Falls,79,35
6732,Ontario,North Tonawanda,79,36
6733,Ontario,Norwich,79,37
6734,Ontario,Ogdensburg,79,38
6735,Ontario,Olean,79,39
6736,Ontario,Oneida,79,40
6737,Ontario,Oneonta,79,41
6738,Ontario,Oswego,79,42
6739,Ontario,Peekskill,79,43
6740,Ontario,Plattsburgh,79,44
6741,Ontario,Port Jervis,79,45
6742,Ontario,Poughkeepsie,79,46
6743,Ontario,Rensselaer,79,47
6744,Ontario,Rochester,79,48
6745,Ontario,Rome,79,49
6746,Ontario,Rye,79,50
6747,Ontario,Salamanca,79,51
6748,Ontario,Saratoga Springs,79,52
6749,Ontario,Schenectady,79,53
6750,Ontario,Sherrill,79,54
6751,Ontario,Syracuse,79,55
6752,Ontario,Tonawanda,79,56
6753,Ontario,Troy,79,57
6754,Ontario,Utica,79,58
6755,Ontario,Watertown,79,59
6756,Ontario,Watervliet,79,60
6757,Ontario,White Plains,79,61
6758,Ontario,Yonkers,79,62
6759,Montgomery,Albany,30,1
6760,Montgomery,Amsterdam,30,2
6761,Montgomery,Auburn,30,3
6762,Montgomery,Batavia,30,4
6763,Montgomery,Beacon,30,5
6764,Montgomery,Binghamton,30,6
6765,Montgomery,Buffalo,30,7
6766,Montgomery,Canandaigua,30,8
6767,Montgomery,Cohoes,30,9
6768,Montgomery,Corning,30,10
6769,Montgomery,Cortland,30,11
6770,Montgomery,Dunkirk,30,12
6771,Montgomery,Elmira,30,13
6772,Montgomery,Fulton,30,14
6773,Montgomery,Geneva,30,15
6774,Montgomery,Glen Cove,30,16
6775,Montgomery,Glens Falls,30,17
6776,Montgomery,Gloversville,30,18
6777,Montgomery,Hornell,30,19
6778,Montgomery,Hudson,30,20
6779,Montgomery,Ithaca,30,21
6780,Montgomery,Jamestown,30,22
6781,Montgomery,Johnstown,30,23
6782,Montgomery,Kingston,30,24
6783,Montgomery,Lackawanna,30,25
6784,Montgomery,Little Falls,30,26
6785,Montgomery,Lockport,30,27
6786,Montgomery,Long Beach,30,28
6787,Montgomery,Mechanicville,30,29
6788,Montgomery,Middletown,30,30
6789,Montgomery,Mount Vernon,30,31
6790,Montgomery,New Rochelle,30,32
6791,Montgomery,New York City,30,33
6792,Montgomery,Newburgh,30,34
6793,Montgomery,Niagara Falls,30,35
6794,Montgomery,North Tonawanda,30,36
6795,Montgomery,Norwich,30,37
6796,Montgomery,Ogdensburg,30,38
6797,Montgomery,Olean,30,39
6798,Montgomery,Oneida,30,40
6799,Montgomery,Oneonta,30,41
6800,Montgomery,Oswego,30,42
6801,Montgomery,Peekskill,30,43
6802,Montgomery,Plattsburgh,30,44
6803,Montgomery,Port Jervis,30,45
6804,Montgomery,Poughkeepsie,30,46
6805,Montgomery,Rensselaer,30,47
6806,Montgomery,Rochester,30,48
6807,Montgomery,Rome,30,49
6808,Montgomery,Rye,30,50
6809,Montgomery,Salamanca,30,51
6810,Montgomery,Saratoga Springs,30,52
6811,Montgomery,Schenectady,30,53
6812,Montgomery,Sherrill,30,54
6813,Montgomery,Syracuse,30,55
6814,Montgomery,Tonawanda,30,56
6815,Montgomery,Troy,30,57
6816,Montgomery,Utica,30,58
6817,Montgomery,Watertown,30,59
6818,Montgomery,Watervliet,30,60
6819,Montgomery,White Plains,30,61
6820,Montgomery,Yonkers,30,62
6821,Little Rock,Albany,34,1
6822,Little Rock,Amsterdam,34,2
6823,Little Rock,Auburn,34,3
6824,Little Rock,Batavia,34,4
6825,Little Rock,Beacon,34,5
6826,Little Rock,Binghamton,34,6
6827,Little Rock,Buffalo,34,7
6828,Little Rock,Canandaigua,34,8
6829,Little Rock,Cohoes,34,9
6830,Little Rock,Corning,34,10
6831,Little Rock,Cortland,34,11
6832,Little Rock,Dunkirk,34,12
6833,Little Rock,Elmira,34,13
6834,Little Rock,Fulton,34,14
6835,Little Rock,Geneva,34,15
6836,Little Rock,Glen Cove,34,16
6837,Little Rock,Glens Falls,34,17
6838,Little Rock,Gloversville,34,18
6839,Little Rock,Hornell,34,19
6840,Little Rock,Hudson,34,20
6841,Little Rock,Ithaca,34,21
6842,Little Rock,Jamestown,34,22
6843,Little Rock,Johnstown,34,23
6844,Little Rock,Kingston,34,24
6845,Little Rock,Lackawanna,34,25
6846,Little Rock,Little Falls,34,26
6847,Little Rock,Lockport,34,27
6848,Little Rock,Long Beach,34,28
6849,Little Rock,Mechanicville,34,29
6850,Little Rock,Middletown,34,30
6851,Little Rock,Mount Vernon,34,31
6852,Little Rock,New Rochelle,34,32
6853,Little Rock,New York City,34,33
6854,Little Rock,Newburgh,34,34
6855,Little Rock,Niagara Falls,34,35
6856,Little Rock,North Tonawanda,34,36
6857,Little Rock,Norwich,34,37
6858,Little Rock,Ogdensburg,34,38
6859,Little Rock,Olean,34,39
6860,Little Rock,Oneida,34,40
6861,Little Rock,Oneonta,34,41
6862,Little Rock,Oswego,34,42
6863,Little Rock,Peekskill,34,43
6864,Little Rock,Plattsburgh,34,44
6865,Little Rock,Port Jervis,34,45
6866,Little Rock,Poughkeepsie,34,46
6867,Little Rock,Rensselaer,34,47
6868,Little Rock,Rochester,34,48
6869,Little Rock,Rome,34,49
6870,Little Rock,Rye,34,50
6871,Little Rock,Salamanca,34,51
6872,Little Rock,Saratoga Springs,34,52
6873,Little Rock,Schenectady,34,53
6874,Little Rock,Sherrill,34,54
6875,Little Rock,Syracuse,34,55
6876,Little Rock,Tonawanda,34,56
6877,Little Rock,Troy,34,57
6878,Little Rock,Utica,34,58
6879,Little Rock,Watertown,34,59
6880,Little Rock,Watervliet,34,60
6881,Little Rock,White Plains,34,61
6882,Little Rock,Yonkers,34,62
6883,Akron,Albany,16,1
6884,Akron,Amsterdam,16,2
6885,Akron,Auburn,16,3
6886,Akron,Batavia,16,4
6887,Akron,Beacon,16,5
6888,Akron,Binghamton,16,6
6889,Akron,Buffalo,16,7
6890,Akron,Canandaigua,16,8
6891,Akron,Cohoes,16,9
6892,Akron,Corning,16,10
6893,Akron,Cortland,16,11
6894,Akron,Dunkirk,16,12
6895,Akron,Elmira,16,13
6896,Akron,Fulton,16,14
6897,Akron,Geneva,16,15
6898,Akron,Glen Cove,16,16
6899,Akron,Glens Falls,16,17
6900,Akron,Gloversville,16,18
6901,Akron,Hornell,16,19
6902,Akron,Hudson,16,20
6903,Akron,Ithaca,16,21
6904,Akron,Jamestown,16,22
6905,Akron,Johnstown,16,23
6906,Akron,Kingston,16,24
6907,Akron,Lackawanna,16,25
6908,Akron,Little Falls,16,26
6909,Akron,Lockport,16,27
6910,Akron,Long Beach,16,28
6911,Akron,Mechanicville,16,29
6912,Akron,Middletown,16,30
6913,Akron,Mount Vernon,16,31
6914,Akron,New Rochelle,16,32
6915,Akron,New York City,16,33
6916,Akron,Newburgh,16,34
6917,Akron,Niagara Falls,16,35
6918,Akron,North Tonawanda,16,36
6919,Akron,Norwich,16,37
6920,Akron,Ogdensburg,16,38
6921,Akron,Olean,16,39
6922,Akron,Oneida,16,40
6923,Akron,Oneonta,16,41
6924,Akron,Oswego,16,42
6925,Akron,Peekskill,16,43
6926,Akron,Plattsburgh,16,44
6927,Akron,Port Jervis,16,45
6928,Akron,Poughkeepsie,16,46
6929,Akron,Rensselaer,16,47
6930,Akron,Rochester,16,48
6931,Akron,Rome,16,49
6932,Akron,Rye,16,50
6933,Akron,Salamanca,16,51
6934,Akron,Saratoga Springs,16,52
6935,Akron,Schenectady,16,53
6936,Akron,Sherrill,16,54
6937,Akron,Syracuse,16,55
6938,Akron,Tonawanda,16,56
6939,Akron,Troy,16,57
6940,Akron,Utica,16,58
6941,Akron,Watertown,16,59
6942,Akron,Watervliet,16,60
6943,Akron,White Plains,16,61
6944,Akron,Yonkers,16,62
6945,Huntington Beach,Albany,79,1
6946,Huntington Beach,Amsterdam,79,2
6947,Huntington Beach,Auburn,79,3
6948,Huntington Beach,Batavia,79,4
6949,Huntington Beach,Beacon,79,5
6950,Huntington Beach,Binghamton,79,6
6951,Huntington Beach,Buffalo,79,7
6952,Huntington Beach,Canandaigua,79,8
6953,Huntington Beach,Cohoes,79,9
6954,Huntington Beach,Corning,79,10
6955,Huntington Beach,Cortland,79,11
6956,Huntington Beach,Dunkirk,79,12
6957,Huntington Beach,Elmira,79,13
6958,Huntington Beach,Fulton,79,14
6959,Huntington Beach,Geneva,79,15
6960,Huntington Beach,Glen Cove,79,16
6961,Huntington Beach,Glens Falls,79,17
6962,Huntington Beach,Gloversville,79,18
6963,Huntington Beach,Hornell,79,19
6964,Huntington Beach,Hudson,79,20
6965,Huntington Beach,Ithaca,79,21
6966,Huntington Beach,Jamestown,79,22
6967,Huntington Beach,Johnstown,79,23
6968,Huntington Beach,Kingston,79,24
6969,Huntington Beach,Lackawanna,79,25
6970,Huntington Beach,Little Falls,79,26
6971,Huntington Beach,Lockport,79,27
6972,Huntington Beach,Long Beach,79,28
6973,Huntington Beach,Mechanicville,79,29
6974,Huntington Beach,Middletown,79,30
6975,Huntington Beach,Mount Vernon,79,31
6976,Huntington Beach,New Rochelle,79,32
6977,Huntington Beach,New York City,79,33
6978,Huntington Beach,Newburgh,79,34
6979,Huntington Beach,Niagara Falls,79,35
6980,Huntington Beach,North Tonawanda,79,36
6981,Huntington Beach,Norwich,79,37
6982,Huntington Beach,Ogdensburg,79,38
6983,Huntington Beach,Olean,79,39
6984,Huntington Beach,Oneida,79,40
6985,Huntington Beach,Oneonta,79,41
6986,Huntington Beach,Oswego,79,42
6987,Huntington Beach,Peekskill,79,43
6988,Huntington Beach,Plattsburgh,79,44
6989,Huntington Beach,Port Jervis,79,45
6990,Huntington Beach,Poughkeepsie,79,46
6991,Huntington Beach,Rensselaer,79,47
6992,Huntington Beach,Rochester,79,48
6993,Huntington Beach,Rome,79,49
6994,Huntington Beach,Rye,79,50
6995,Huntington Beach,Salamanca,79,51
6996,Huntington Beach,Saratoga Springs,79,52
6997,Huntington Beach,Schenectady,79,53
6998,Huntington Beach,Sherrill,79,54
6999,Huntington Beach,Syracuse,79,55
7000,Huntington Beach,Tonawanda,79,56
7001,Huntington Beach,Troy,79,57
7002,Huntington Beach,Utica,79,58
7003,Huntington Beach,Watertown,79,59
7004,Huntington Beach,Watervliet,79,60
7005,Huntington Beach,White Plains,79,61
7006,Huntington Beach,Yonkers,79,62
7007,Grand Prairie,Albany,51,1
7008,Grand Prairie,Amsterdam,51,2
7009,Grand Prairie,Auburn,51,3
7010,Grand Prairie,Batavia,51,4
7011,Grand Prairie,Beacon,51,5
7012,Grand Prairie,Binghamton,51,6
7013,Grand Prairie,Buffalo,51,7
7014,Grand Prairie,Canandaigua,51,8
7015,Grand Prairie,Cohoes,51,9
7016,Grand Prairie,Corning,51,10
7017,Grand Prairie,Cortland,51,11
7018,Grand Prairie,Dunkirk,51,12
7019,Grand Prairie,Elmira,51,13
7020,Grand Prairie,Fulton,51,14
7021,Grand Prairie,Geneva,51,15
7022,Grand Prairie,Glen Cove,51,16
7023,Grand Prairie,Glens Falls,51,17
7024,Grand Prairie,Gloversville,51,18
7025,Grand Prairie,Hornell,51,19
7026,Grand Prairie,Hudson,51,20
7027,Grand Prairie,Ithaca,51,21
7028,Grand Prairie,Jamestown,51,22
7029,Grand Prairie,Johnstown,51,23
7030,Grand Prairie,Kingston,51,24
7031,Grand Prairie,Lackawanna,51,25
7032,Grand Prairie,Little Falls,51,26
7033,Grand Prairie,Lockport,51,27
7034,Grand Prairie,Long Beach,51,28
7035,Grand Prairie,Mechanicville,51,29
7036,Grand Prairie,Middletown,51,30
7037,Grand Prairie,Mount Vernon,51,31
7038,Grand Prairie,New Rochelle,51,32
7039,Grand Prairie,New York City,51,33
7040,Grand Prairie,Newburgh,51,34
7041,Grand Prairie,Niagara Falls,51,35
7042,Grand Prairie,North Tonawanda,51,36
7043,Grand Prairie,Norwich,51,37
7044,Grand Prairie,Ogdensburg,51,38
7045,Grand Prairie,Olean,51,39
7046,Grand Prairie,Oneida,51,40
7047,Grand Prairie,Oneonta,51,41
7048,Grand Prairie,Oswego,51,42
7049,Grand Prairie,Peekskill,51,43
7050,Grand Prairie,Plattsburgh,51,44
7051,Grand Prairie,Port Jervis,51,45
7052,Grand Prairie,Poughkeepsie,51,46
7053,Grand Prairie,Rensselaer,51,47
7054,Grand Prairie,Rochester,51,48
7055,Grand Prairie,Rome,51,49
7056,Grand Prairie,Rye,51,50
7057,Grand Prairie,Salamanca,51,51
7058,Grand Prairie,Saratoga Springs,51,52
7059,Grand Prairie,Schenectady,51,53
7060,Grand Prairie,Sherrill,51,54
7061,Grand Prairie,Syracuse,51,55
7062,Grand Prairie,Tonawanda,51,56
7063,Grand Prairie,Troy,51,57
7064,Grand Prairie,Utica,51,58
7065,Grand Prairie,Watertown,51,59
7066,Grand Prairie,Watervliet,51,60
7067,Grand Prairie,White Plains,51,61
7068,Grand Prairie,Yonkers,51,62
7069,Glendale,Albany,67,1
7070,Glendale,Amsterdam,67,2
7071,Glendale,Auburn,67,3
7072,Glendale,Batavia,67,4
7073,Glendale,Beacon,67,5
7074,Glendale,Binghamton,67,6
7075,Glendale,Buffalo,67,7
7076,Glendale,Canandaigua,67,8
7077,Glendale,Cohoes,67,9
7078,Glendale,Corning,67,10
7079,Glendale,Cortland,67,11
7080,Glendale,Dunkirk,67,12
7081,Glendale,Elmira,67,13
7082,Glendale,Fulton,67,14
7083,Glendale,Geneva,67,15
7084,Glendale,Glen Cove,67,16
7085,Glendale,Glens Falls,67,17
7086,Glendale,Gloversville,67,18
7087,Glendale,Hornell,67,19
7088,Glendale,Hudson,67,20
7089,Glendale,Ithaca,67,21
7090,Glendale,Jamestown,67,22
7091,Glendale,Johnstown,67,23
7092,Glendale,Kingston,67,24
7093,Glendale,Lackawanna,67,25
7094,Glendale,Little Falls,67,26
7095,Glendale,Lockport,67,27
7096,Glendale,Long Beach,67,28
7097,Glendale,Mechanicville,67,29
7098,Glendale,Middletown,67,30
7099,Glendale,Mount Vernon,67,31
7100,Glendale,New Rochelle,67,32
7101,Glendale,New York City,67,33
7102,Glendale,Newburgh,67,34
7103,Glendale,Niagara Falls,67,35
7104,Glendale,North Tonawanda,67,36
7105,Glendale,Norwich,67,37
7106,Glendale,Ogdensburg,67,38
7107,Glendale,Olean,67,39
7108,Glendale,Oneida,67,40
7109,Glendale,Oneonta,67,41
7110,Glendale,Oswego,67,42
7111,Glendale,Peekskill,67,43
7112,Glendale,Plattsburgh,67,44
7113,Glendale,Port Jervis,67,45
7114,Glendale,Poughkeepsie,67,46
7115,Glendale,Rensselaer,67,47
7116,Glendale,Rochester,67,48
7117,Glendale,Rome,67,49
7118,Glendale,Rye,67,50
7119,Glendale,Salamanca,67,51
7120,Glendale,Saratoga Springs,67,52
7121,Glendale,Schenectady,67,53
7122,Glendale,Sherrill,67,54
7123,Glendale,Syracuse,67,55
7124,Glendale,Tonawanda,67,56
7125,Glendale,Troy,67,57
7126,Glendale,Utica,67,58
7127,Glendale,Watertown,67,59
7128,Glendale,Watervliet,67,60
7129,Glendale,White Plains,67,61
7130,Glendale,Yonkers,67,62
7131,Sioux Falls,Albany,43,1
7132,Sioux Falls,Amsterdam,43,2
7133,Sioux Falls,Auburn,43,3
7134,Sioux Falls,Batavia,43,4
7135,Sioux Falls,Beacon,43,5
7136,Sioux Falls,Binghamton,43,6
7137,Sioux Falls,Buffalo,43,7
7138,Sioux Falls,Canandaigua,43,8
7139,Sioux Falls,Cohoes,43,9
7140,Sioux Falls,Corning,43,10
7141,Sioux Falls,Cortland,43,11
7142,Sioux Falls,Dunkirk,43,12
7143,Sioux Falls,Elmira,43,13
7144,Sioux Falls,Fulton,43,14
7145,Sioux Falls,Geneva,43,15
7146,Sioux Falls,Glen Cove,43,16
7147,Sioux Falls,Glens Falls,43,17
7148,Sioux Falls,Gloversville,43,18
7149,Sioux Falls,Hornell,43,19
7150,Sioux Falls,Hudson,43,20
7151,Sioux Falls,Ithaca,43,21
7152,Sioux Falls,Jamestown,43,22
7153,Sioux Falls,Johnstown,43,23
7154,Sioux Falls,Kingston,43,24
7155,Sioux Falls,Lackawanna,43,25
7156,Sioux Falls,Little Falls,43,26
7157,Sioux Falls,Lockport,43,27
7158,Sioux Falls,Long Beach,43,28
7159,Sioux Falls,Mechanicville,43,29
7160,Sioux Falls,Middletown,43,30
7161,Sioux Falls,Mount Vernon,43,31
7162,Sioux Falls,New Rochelle,43,32
7163,Sioux Falls,New York City,43,33
7164,Sioux Falls,Newburgh,43,34
7165,Sioux Falls,Niagara Falls,43,35
7166,Sioux Falls,North Tonawanda,43,36
7167,Sioux Falls,Norwich,43,37
7168,Sioux Falls,Ogdensburg,43,38
7169,Sioux Falls,Olean,43,39
7170,Sioux Falls,Oneida,43,40
7171,Sioux Falls,Oneonta,43,41
7172,Sioux Falls,Oswego,43,42
7173,Sioux Falls,Peekskill,43,43
7174,Sioux Falls,Plattsburgh,43,44
7175,Sioux Falls,Port Jervis,43,45
7176,Sioux Falls,Poughkeepsie,43,46
7177,Sioux Falls,Rensselaer,43,47
7178,Sioux Falls,Rochester,43,48
7179,Sioux Falls,Rome,43,49
7180,Sioux Falls,Rye,43,50
7181,Sioux Falls,Salamanca,43,51
7182,Sioux Falls,Saratoga Springs,43,52
7183,Sioux Falls,Schenectady,43,53
7184,Sioux Falls,Sherrill,43,54
7185,Sioux Falls,Syracuse,43,55
7186,Sioux Falls,Tonawanda,43,56
7187,Sioux Falls,Troy,43,57
7188,Sioux Falls,Utica,43,58
7189,Sioux Falls,Watertown,43,59
7190,Sioux Falls,Watervliet,43,60
7191,Sioux Falls,White Plains,43,61
7192,Sioux Falls,Yonkers,43,62
7193,Sunrise Manor,Albany,72,1
7194,Sunrise Manor,Amsterdam,72,2
7195,Sunrise Manor,Auburn,72,3
7196,Sunrise Manor,Batavia,72,4
7197,Sunrise Manor,Beacon,72,5
7198,Sunrise Manor,Binghamton,72,6
7199,Sunrise Manor,Buffalo,72,7
7200,Sunrise Manor,Canandaigua,72,8
7201,Sunrise Manor,Cohoes,72,9
7202,Sunrise Manor,Corning,72,10
7203,Sunrise Manor,Cortland,72,11
7204,Sunrise Manor,Dunkirk,72,12
7205,Sunrise Manor,Elmira,72,13
7206,Sunrise Manor,Fulton,72,14
7207,Sunrise Manor,Geneva,72,15
7208,Sunrise Manor,Glen Cove,72,16
7209,Sunrise Manor,Glens Falls,72,17
7210,Sunrise Manor,Gloversville,72,18
7211,Sunrise Manor,Hornell,72,19
7212,Sunrise Manor,Hudson,72,20
7213,Sunrise Manor,Ithaca,72,21
7214,Sunrise Manor,Jamestown,72,22
7215,Sunrise Manor,Johnstown,72,23
7216,Sunrise Manor,Kingston,72,24
7217,Sunrise Manor,Lackawanna,72,25
7218,Sunrise Manor,Little Falls,72,26
7219,Sunrise Manor,Lockport,72,27
7220,Sunrise Manor,Long Beach,72,28
7221,Sunrise Manor,Mechanicville,72,29
7222,Sunrise Manor,Middletown,72,30
7223,Sunrise Manor,Mount Vernon,72,31
7224,Sunrise Manor,New Rochelle,72,32
7225,Sunrise Manor,New York City,72,33
7226,Sunrise Manor,Newburgh,72,34
7227,Sunrise Manor,Niagara Falls,72,35
7228,Sunrise Manor,North Tonawanda,72,36
7229,Sunrise Manor,Norwich,72,37
7230,Sunrise Manor,Ogdensburg,72,38
7231,Sunrise Manor,Olean,72,39
7232,Sunrise Manor,Oneida,72,40
7233,Sunrise Manor,Oneonta,72,41
7234,Sunrise Manor,Oswego,72,42
7235,Sunrise Manor,Peekskill,72,43
7236,Sunrise Manor,Plattsburgh,72,44
7237,Sunrise Manor,Port Jervis,72,45
7238,Sunrise Manor,Poughkeepsie,72,46
7239,Sunrise Manor,Rensselaer,72,47
7240,Sunrise Manor,Rochester,72,48
7241,Sunrise Manor,Rome,72,49
7242,Sunrise Manor,Rye,72,50
7243,Sunrise Manor,Salamanca,72,51
7244,Sunrise Manor,Saratoga Springs,72,52
7245,Sunrise Manor,Schenectady,72,53
7246,Sunrise Manor,Sherrill,72,54
7247,Sunrise Manor,Syracuse,72,55
7248,Sunrise Manor,Tonawanda,72,56
7249,Sunrise Manor,Troy,72,57
7250,Sunrise Manor,Utica,72,58
7251,Sunrise Manor,Watertown,72,59
7252,Sunrise Manor,Watervliet,72,60
7253,Sunrise Manor,White Plains,72,61
7254,Sunrise Manor,Yonkers,72,62
7255,Aurora,Albany,54,1
7256,Aurora,Amsterdam,54,2
7257,Aurora,Auburn,54,3
7258,Aurora,Batavia,54,4
7259,Aurora,Beacon,54,5
7260,Aurora,Binghamton,54,6
7261,Aurora,Buffalo,54,7
7262,Aurora,Canandaigua,54,8
7263,Aurora,Cohoes,54,9
7264,Aurora,Corning,54,10
7265,Aurora,Cortland,54,11
7266,Aurora,Dunkirk,54,12
7267,Aurora,Elmira,54,13
7268,Aurora,Fulton,54,14
7269,Aurora,Geneva,54,15
7270,Aurora,Glen Cove,54,16
7271,Aurora,Glens Falls,54,17
7272,Aurora,Gloversville,54,18
7273,Aurora,Hornell,54,19
7274,Aurora,Hudson,54,20
7275,Aurora,Ithaca,54,21
7276,Aurora,Jamestown,54,22
7277,Aurora,Johnstown,54,23
7278,Aurora,Kingston,54,24
7279,Aurora,Lackawanna,54,25
7280,Aurora,Little Falls,54,26
7281,Aurora,Lockport,54,27
7282,Aurora,Long Beach,54,28
7283,Aurora,Mechanicville,54,29
7284,Aurora,Middletown,54,30
7285,Aurora,Mount Vernon,54,31
7286,Aurora,New Rochelle,54,32
7287,Aurora,New York City,54,33
7288,Aurora,Newburgh,54,34
7289,Aurora,Niagara Falls,54,35
7290,Aurora,North Tonawanda,54,36
7291,Aurora,Norwich,54,37
7292,Aurora,Ogdensburg,54,38
7293,Aurora,Olean,54,39
7294,Aurora,Oneida,54,40
7295,Aurora,Oneonta,54,41
7296,Aurora,Oswego,54,42
7297,Aurora,Peekskill,54,43
7298,Aurora,Plattsburgh,54,44
7299,Aurora,Port Jervis,54,45
7300,Aurora,Poughkeepsie,54,46
7301,Aurora,Rensselaer,54,47
7302,Aurora,Rochester,54,48
7303,Aurora,Rome,54,49
7304,Aurora,Rye,54,50
7305,Aurora,Salamanca,54,51
7306,Aurora,Saratoga Springs,54,52
7307,Aurora,Schenectady,54,53
7308,Aurora,Sherrill,54,54
7309,Aurora,Syracuse,54,55
7310,Aurora,Tonawanda,54,56
7311,Aurora,Troy,54,57
7312,Aurora,Utica,54,58
7313,Aurora,Watertown,54,59
7314,Aurora,Watervliet,54,60
7315,Aurora,White Plains,54,61
7316,Aurora,Yonkers,54,62
7317,Knoxville,Albany,25,1
7318,Knoxville,Amsterdam,25,2
7319,Knoxville,Auburn,25,3
7320,Knoxville,Batavia,25,4
7321,Knoxville,Beacon,25,5
7322,Knoxville,Binghamton,25,6
7323,Knoxville,Buffalo,25,7
7324,Knoxville,Canandaigua,25,8
7325,Knoxville,Cohoes,25,9
7326,Knoxville,Corning,25,10
7327,Knoxville,Cortland,25,11
7328,Knoxville,Dunkirk,25,12
7329,Knoxville,Elmira,25,13
7330,Knoxville,Fulton,25,14
7331,Knoxville,Geneva,25,15
7332,Knoxville,Glen Cove,25,16
7333,Knoxville,Glens Falls,25,17
7334,Knoxville,Gloversville,25,18
7335,Knoxville,Hornell,25,19
7336,Knoxville,Hudson,25,20
7337,Knoxville,Ithaca,25,21
7338,Knoxville,Jamestown,25,22
7339,Knoxville,Johnstown,25,23
7340,Knoxville,Kingston,25,24
7341,Knoxville,Lackawanna,25,25
7342,Knoxville,Little Falls,25,26
7343,Knoxville,Lockport,25,27
7344,Knoxville,Long Beach,25,28
7345,Knoxville,Mechanicville,25,29
7346,Knoxville,Middletown,25,30
7347,Knoxville,Mount Vernon,25,31
7348,Knoxville,New Rochelle,25,32
7349,Knoxville,New York City,25,33
7350,Knoxville,Newburgh,25,34
7351,Knoxville,Niagara Falls,25,35
7352,Knoxville,North Tonawanda,25,36
7353,Knoxville,Norwich,25,37
7354,Knoxville,Ogdensburg,25,38
7355,Knoxville,Olean,25,39
7356,Knoxville,Oneida,25,40
7357,Knoxville,Oneonta,25,41
7358,Knoxville,Oswego,25,42
7359,Knoxville,Peekskill,25,43
7360,Knoxville,Plattsburgh,25,44
7361,Knoxville,Port Jervis,25,45
7362,Knoxville,Poughkeepsie,25,46
7363,Knoxville,Rensselaer,25,47
7364,Knoxville,Rochester,25,48
7365,Knoxville,Rome,25,49
7366,Knoxville,Rye,25,50
7367,Knoxville,Salamanca,25,51
7368,Knoxville,Saratoga Springs,25,52
7369,Knoxville,Schenectady,25,53
7370,Knoxville,Sherrill,25,54
7371,Knoxville,Syracuse,25,55
7372,Knoxville,Tonawanda,25,56
7373,Knoxville,Troy,25,57
